ticker,company_name,isin,scope,category,value
GLE,Societe Generale Sa,FR0000130809,direct,climate_change,1.077048136848203e-15
GLE,Societe Generale Sa,FR0000130809,downstream,climate_change,5.536412029440151e-12
GLE,Societe Generale Sa,FR0000130809,upstream,climate_change,1.005016514850938e-13
GLE,Societe Generale Sa,FR0000130809,direct,eutrophication,0.0
GLE,Societe Generale Sa,FR0000130809,downstream,eutrophication,6.215601112862334e-13
GLE,Societe Generale Sa,FR0000130809,upstream,eutrophication,2.197954119454596e-14
GLE,Societe Generale Sa,FR0000130809,direct,land_use,0.0
GLE,Societe Generale Sa,FR0000130809,downstream,land_use,3.753480745841061e-12
GLE,Societe Generale Sa,FR0000130809,upstream,land_use,3.419371954137291e-13
GLE,Societe Generale Sa,FR0000130809,direct,water_stress,2.258143466814163e-17
GLE,Societe Generale Sa,FR0000130809,downstream,water_stress,3.57249440891423e-13
GLE,Societe Generale Sa,FR0000130809,upstream,water_stress,4.000126075935194e-14
9434,Softbank Corp,JP3732000009,direct,acidification,4.830498059496762e-17
9434,Softbank Corp,JP3732000009,downstream,acidification,4.158959221051114e-16
9434,Softbank Corp,JP3732000009,upstream,acidification,1.172176787355225e-14
9434,Softbank Corp,JP3732000009,direct,climate_change,9.849163994526357e-14
9434,Softbank Corp,JP3732000009,downstream,climate_change,2.071066076476943e-13
9434,Softbank Corp,JP3732000009,upstream,climate_change,2.429119785190674e-13
9434,Softbank Corp,JP3732000009,direct,eutrophication,0.0
9434,Softbank Corp,JP3732000009,downstream,eutrophication,6.254662586515838e-15
9434,Softbank Corp,JP3732000009,upstream,eutrophication,2.907657652212948e-14
9434,Softbank Corp,JP3732000009,direct,land_use,0.0
9434,Softbank Corp,JP3732000009,downstream,land_use,6.373084805191985e-14
9434,Softbank Corp,JP3732000009,upstream,land_use,3.486142738634409e-13
9434,Softbank Corp,JP3732000009,direct,water_stress,1.511857656997745e-16
9434,Softbank Corp,JP3732000009,downstream,water_stress,2.964867340344599e-15
9434,Softbank Corp,JP3732000009,upstream,water_stress,8.197578273765197e-14
9984,Softbank Group Corp,JP3436100006,direct,acidification,1.554124710733426e-17
9984,Softbank Group Corp,JP3436100006,downstream,acidification,0.0
9984,Softbank Group Corp,JP3436100006,upstream,acidification,1.47553214358344e-14
9984,Softbank Group Corp,JP3436100006,direct,climate_change,9.11303995730673e-16
9984,Softbank Group Corp,JP3436100006,downstream,climate_change,7.831614381279363e-14
9984,Softbank Group Corp,JP3436100006,upstream,climate_change,2.236110180335655e-13
9984,Softbank Group Corp,JP3436100006,direct,eutrophication,0.0
9984,Softbank Group Corp,JP3436100006,downstream,eutrophication,0.0
9984,Softbank Group Corp,JP3436100006,upstream,eutrophication,3.560368713259155e-14
9984,Softbank Group Corp,JP3436100006,direct,land_use,0.0
9984,Softbank Group Corp,JP3436100006,downstream,land_use,0.0
9984,Softbank Group Corp,JP3436100006,upstream,land_use,2.093349227360352e-13
9984,Softbank Group Corp,JP3436100006,direct,water_stress,7.792819447065616e-16
9984,Softbank Group Corp,JP3436100006,downstream,water_stress,0.0
9984,Softbank Group Corp,JP3436100006,upstream,water_stress,8.869982297488371e-14
6758,Sony Group Corp,JP3435000009,direct,acidification,7.62386476944787e-17
6758,Sony Group Corp,JP3435000009,downstream,acidification,2.41121564767863e-14
6758,Sony Group Corp,JP3435000009,upstream,acidification,2.322628133551087e-14
6758,Sony Group Corp,JP3435000009,direct,climate_change,2.828242238615684e-15
6758,Sony Group Corp,JP3435000009,downstream,climate_change,9.32089178109088e-13
6758,Sony Group Corp,JP3435000009,upstream,climate_change,3.363508366553061e-13
6758,Sony Group Corp,JP3435000009,direct,eutrophication,0.0
6758,Sony Group Corp,JP3435000009,downstream,eutrophication,5.044638039298018e-14
6758,Sony Group Corp,JP3435000009,upstream,eutrophication,8.015151199725058e-14
6758,Sony Group Corp,JP3435000009,direct,land_use,0.0
6758,Sony Group Corp,JP3435000009,downstream,land_use,6.737283118806073e-13
6758,Sony Group Corp,JP3435000009,upstream,land_use,3.045361787726186e-13
6758,Sony Group Corp,JP3435000009,direct,water_stress,9.759131777772072e-15
6758,Sony Group Corp,JP3435000009,downstream,water_stress,4.238963638024774e-14
6758,Sony Group Corp,JP3435000009,upstream,water_stress,2.870444380316086e-13
SFM,Sprouts Farmers Market Inc,US85208M1027,direct,acidification,2.616845711972667e-16
SFM,Sprouts Farmers Market Inc,US85208M1027,downstream,acidification,0.0
SFM,Sprouts Farmers Market Inc,US85208M1027,upstream,acidification,6.823149101142206e-14
SFM,Sprouts Farmers Market Inc,US85208M1027,direct,climate_change,2.033382547653391e-13
SFM,Sprouts Farmers Market Inc,US85208M1027,downstream,climate_change,1.3642097903153e-13
SFM,Sprouts Farmers Market Inc,US85208M1027,upstream,climate_change,1.609111895224988e-12
SFM,Sprouts Farmers Market Inc,US85208M1027,direct,eutrophication,0.0
SFM,Sprouts Farmers Market Inc,US85208M1027,downstream,eutrophication,0.0
SFM,Sprouts Farmers Market Inc,US85208M1027,upstream,eutrophication,7.618000043419377e-12
SFM,Sprouts Farmers Market Inc,US85208M1027,direct,land_use,0.0
SFM,Sprouts Farmers Market Inc,US85208M1027,downstream,land_use,0.0
SFM,Sprouts Farmers Market Inc,US85208M1027,upstream,land_use,6.764717469350976e-12
SFM,Sprouts Farmers Market Inc,US85208M1027,direct,water_stress,3.999067017402479e-14
SFM,Sprouts Farmers Market Inc,US85208M1027,downstream,water_stress,0.0
SFM,Sprouts Farmers Market Inc,US85208M1027,upstream,water_stress,1.286419963483884e-10
SSE,Sse Plc,GB0007908733,direct,acidification,6.06481465126001e-18
SSE,Sse Plc,GB0007908733,downstream,acidification,6.051250847013274e-15
SSE,Sse Plc,GB0007908733,upstream,acidification,3.447877265554711e-14
SSE,Sse Plc,GB0007908733,direct,climate_change,9.873426359795486e-13
SSE,Sse Plc,GB0007908733,downstream,climate_change,1.078045208636208e-11
SSE,Sse Plc,GB0007908733,upstream,climate_change,8.959448974452237e-13
SSE,Sse Plc,GB0007908733,direct,eutrophication,0.0
SSE,Sse Plc,GB0007908733,downstream,eutrophication,7.748456409843954e-15
SSE,Sse Plc,GB0007908733,upstream,eutrophication,4.051176384794245e-14
SSE,Sse Plc,GB0007908733,direct,land_use,0.0
SSE,Sse Plc,GB0007908733,downstream,land_use,1.655857892974067e-14
SSE,Sse Plc,GB0007908733,upstream,land_use,1.069251493683745e-13
SSE,Sse Plc,GB0007908733,direct,water_stress,3.914658392606235e-16
SSE,Sse Plc,GB0007908733,downstream,water_stress,1.957279606021359e-15
SSE,Sse Plc,GB0007908733,upstream,water_stress,7.377701338955613e-14
STLAM,Stellantis Nv,NL00150001Q9,direct,acidification,3.905659107022287e-14
STLAM,Stellantis Nv,NL00150001Q9,downstream,acidification,1.781080716862679e-15
STLAM,Stellantis Nv,NL00150001Q9,upstream,acidification,9.777042756009961e-14
STLAM,Stellantis Nv,NL00150001Q9,direct,climate_change,8.752226261021496e-14
STLAM,Stellantis Nv,NL00150001Q9,downstream,climate_change,6.015126013409448e-13
STLAM,Stellantis Nv,NL00150001Q9,upstream,climate_change,6.314037508240918e-13
STLAM,Stellantis Nv,NL00150001Q9,direct,eutrophication,0.0
STLAM,Stellantis Nv,NL00150001Q9,downstream,eutrophication,2.942261630194927e-15
STLAM,Stellantis Nv,NL00150001Q9,upstream,eutrophication,1.028928711866594e-13
STLAM,Stellantis Nv,NL00150001Q9,direct,land_use,0.0
STLAM,Stellantis Nv,NL00150001Q9,downstream,land_use,3.436875786400791e-14
STLAM,Stellantis Nv,NL00150001Q9,upstream,land_use,6.004842395570448e-13
STLAM,Stellantis Nv,NL00150001Q9,direct,water_stress,6.305458987600211e-15
STLAM,Stellantis Nv,NL00150001Q9,downstream,water_stress,4.098747675014275e-15
STLAM,Stellantis Nv,NL00150001Q9,upstream,water_stress,6.264269047761525e-13
STMPA,Stmicroelectronics Nv,NL0000226223,direct,acidification,1.21092604663892e-17
STMPA,Stmicroelectronics Nv,NL0000226223,downstream,acidification,0.0
STMPA,Stmicroelectronics Nv,NL0000226223,upstream,acidification,4.838027022868311e-14
STMPA,Stmicroelectronics Nv,NL0000226223,direct,climate_change,8.419186327165287e-15
STMPA,Stmicroelectronics Nv,NL0000226223,downstream,climate_change,2.609803015462725e-13
STMPA,Stmicroelectronics Nv,NL0000226223,upstream,climate_change,3.237375610953635e-13
STMPA,Stmicroelectronics Nv,NL0000226223,direct,eutrophication,0.0
STMPA,Stmicroelectronics Nv,NL0000226223,downstream,eutrophication,0.0
STMPA,Stmicroelectronics Nv,NL0000226223,upstream,eutrophication,6.766632596848216e-14
STMPA,Stmicroelectronics Nv,NL0000226223,direct,land_use,0.0
STMPA,Stmicroelectronics Nv,NL0000226223,downstream,land_use,0.0
STMPA,Stmicroelectronics Nv,NL0000226223,upstream,land_use,1.905200300875504e-13
STMPA,Stmicroelectronics Nv,NL0000226223,direct,water_stress,7.259169059805849e-15
STMPA,Stmicroelectronics Nv,NL0000226223,downstream,water_stress,0.0
STMPA,Stmicroelectronics Nv,NL0000226223,upstream,water_stress,1.51038676166597e-13
8053,Sumitomo Corp,JP3404600003,direct,acidification,8.878895174136663e-12
8053,Sumitomo Corp,JP3404600003,downstream,acidification,3.710831383474237e-15
8053,Sumitomo Corp,JP3404600003,upstream,acidification,1.966205572473185e-12
8053,Sumitomo Corp,JP3404600003,direct,climate_change,4.466351946757718e-12
8053,Sumitomo Corp,JP3404600003,downstream,climate_change,2.827167476907541e-12
8053,Sumitomo Corp,JP3404600003,upstream,climate_change,7.00211053601162e-13
8053,Sumitomo Corp,JP3404600003,direct,eutrophication,0.0
8053,Sumitomo Corp,JP3404600003,downstream,eutrophication,7.482304345826669e-15
8053,Sumitomo Corp,JP3404600003,upstream,eutrophication,6.73685570949787e-13
8053,Sumitomo Corp,JP3404600003,direct,land_use,0.0
8053,Sumitomo Corp,JP3404600003,downstream,land_use,9.888773781110193e-14
8053,Sumitomo Corp,JP3404600003,upstream,land_use,1.517279869361343e-12
8053,Sumitomo Corp,JP3404600003,direct,water_stress,1.606622829415779e-13
8053,Sumitomo Corp,JP3404600003,downstream,water_stress,5.831152345222715e-15
8053,Sumitomo Corp,JP3404600003,upstream,water_stress,8.167684927381378e-12
SWECB,Sweco Ab-B Shs,SE0014960373,direct,acidification,3.089621945748684e-18
SWECB,Sweco Ab-B Shs,SE0014960373,downstream,acidification,0.0
SWECB,Sweco Ab-B Shs,SE0014960373,upstream,acidification,9.298100387111318e-15
SWECB,Sweco Ab-B Shs,SE0014960373,direct,climate_change,1.810925990298294e-14
SWECB,Sweco Ab-B Shs,SE0014960373,downstream,climate_change,0.0
SWECB,Sweco Ab-B Shs,SE0014960373,upstream,climate_change,1.084025855776982e-13
SWECB,Sweco Ab-B Shs,SE0014960373,direct,eutrophication,0.0
SWECB,Sweco Ab-B Shs,SE0014960373,downstream,eutrophication,0.0
SWECB,Sweco Ab-B Shs,SE0014960373,upstream,eutrophication,1.287794899774067e-13
SWECB,Sweco Ab-B Shs,SE0014960373,direct,land_use,0.0
SWECB,Sweco Ab-B Shs,SE0014960373,downstream,land_use,0.0
SWECB,Sweco Ab-B Shs,SE0014960373,upstream,land_use,7.726984739279869e-14
SWECB,Sweco Ab-B Shs,SE0014960373,direct,water_stress,1.253203461284902e-15
SWECB,Sweco Ab-B Shs,SE0014960373,downstream,water_stress,0.0
SWECB,Sweco Ab-B Shs,SE0014960373,upstream,water_stress,3.361961786569004e-14
SNPS,Synopsys Inc,US8716071076,direct,acidification,2.964608127881192e-17
SNPS,Synopsys Inc,US8716071076,downstream,acidification,0.0
SNPS,Synopsys Inc,US8716071076,upstream,acidification,2.214207497631617e-14
SNPS,Synopsys Inc,US8716071076,direct,climate_change,1.020445416274806e-15
SNPS,Synopsys Inc,US8716071076,downstream,climate_change,4.444267128548346e-14
SNPS,Synopsys Inc,US8716071076,upstream,climate_change,2.729723611100362e-13
SNPS,Synopsys Inc,US8716071076,direct,eutrophication,0.0
SNPS,Synopsys Inc,US8716071076,downstream,eutrophication,0.0
SNPS,Synopsys Inc,US8716071076,upstream,eutrophication,5.939930364132406e-14
SNPS,Synopsys Inc,US8716071076,direct,land_use,0.0
SNPS,Synopsys Inc,US8716071076,downstream,land_use,0.0
SNPS,Synopsys Inc,US8716071076,upstream,land_use,1.141157650329719e-13
SNPS,Synopsys Inc,US8716071076,direct,water_stress,7.942843352369213e-16
SNPS,Synopsys Inc,US8716071076,downstream,water_stress,0.0
SNPS,Synopsys Inc,US8716071076,upstream,water_stress,1.869183331426475e-13
8795,T&D Holdings Inc,JP3539220008,direct,acidification,3.903893717631171e-19
8795,T&D Holdings Inc,JP3539220008,downstream,acidification,2.178035727180473e-14
8795,T&D Holdings Inc,JP3539220008,upstream,acidification,5.346600836866765e-15
8795,T&D Holdings Inc,JP3539220008,direct,climate_change,1.553692477515772e-16
8795,T&D Holdings Inc,JP3539220008,downstream,climate_change,4.80877112685271e-12
8795,T&D Holdings Inc,JP3539220008,upstream,climate_change,1.256754798960574e-13
8795,T&D Holdings Inc,JP3539220008,direct,eutrophication,0.0
8795,T&D Holdings Inc,JP3539220008,downstream,eutrophication,3.275549927476218e-13
8795,T&D Holdings Inc,JP3539220008,upstream,eutrophication,1.862398241971641e-14
8795,T&D Holdings Inc,JP3539220008,direct,land_use,0.0
8795,T&D Holdings Inc,JP3539220008,downstream,land_use,3.337567324007324e-12
8795,T&D Holdings Inc,JP3539220008,upstream,land_use,1.254067279973832e-13
8795,T&D Holdings Inc,JP3539220008,direct,water_stress,0.0
8795,T&D Holdings Inc,JP3539220008,downstream,water_stress,1.552693029769363e-13
8795,T&D Holdings Inc,JP3539220008,upstream,water_stress,4.656977438149589e-14
TSM,Taiwan Semiconductor Manufac,TW0002330008,direct,acidification,1.449070065421888e-16
TSM,Taiwan Semiconductor Manufac,TW0002330008,downstream,acidification,0.0
TSM,Taiwan Semiconductor Manufac,TW0002330008,upstream,acidification,3.049576493669767e-14
TSM,Taiwan Semiconductor Manufac,TW0002330008,direct,climate_change,5.074471701873195e-15
TSM,Taiwan Semiconductor Manufac,TW0002330008,downstream,climate_change,2.396241311834385e-13
TSM,Taiwan Semiconductor Manufac,TW0002330008,upstream,climate_change,2.999016952588666e-13
TSM,Taiwan Semiconductor Manufac,TW0002330008,direct,eutrophication,0.0
TSM,Taiwan Semiconductor Manufac,TW0002330008,downstream,eutrophication,0.0
TSM,Taiwan Semiconductor Manufac,TW0002330008,upstream,eutrophication,7.925944702674397e-14
TSM,Taiwan Semiconductor Manufac,TW0002330008,direct,land_use,0.0
TSM,Taiwan Semiconductor Manufac,TW0002330008,downstream,land_use,0.0
TSM,Taiwan Semiconductor Manufac,TW0002330008,upstream,land_use,1.151026131378081e-13
TSM,Taiwan Semiconductor Manufac,TW0002330008,direct,water_stress,4.147394443145002e-14
TSM,Taiwan Semiconductor Manufac,TW0002330008,downstream,water_stress,0.0
TSM,Taiwan Semiconductor Manufac,TW0002330008,upstream,water_stress,1.803976103457938e-13
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,direct,acidification,4.906501051536039e-14
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,downstream,acidification,0.0
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,upstream,acidification,5.380007697177181e-14
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,direct,climate_change,2.799058006847954e-13
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,downstream,climate_change,2.791964403866122e-13
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,upstream,climate_change,3.715525602172995e-13
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,direct,eutrophication,0.0
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,downstream,eutrophication,0.0
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,upstream,eutrophication,1.069372886951934e-13
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,direct,land_use,0.0
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,downstream,land_use,0.0
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,upstream,land_use,2.959790981648478e-13
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,direct,water_stress,6.29184232291316e-13
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,downstream,water_stress,0.0
4502,Takeda Pharmaceutical Co Ltd,JP3463000004,upstream,water_stress,5.837045819608487e-13
6762,Tdk Corp,JP3538800008,direct,acidification,1.883533502889856e-17
6762,Tdk Corp,JP3538800008,downstream,acidification,0.0
6762,Tdk Corp,JP3538800008,upstream,acidification,4.187394476563936e-14
6762,Tdk Corp,JP3538800008,direct,climate_change,3.071582464166589e-15
6762,Tdk Corp,JP3538800008,downstream,climate_change,5.69060245711332e-13
6762,Tdk Corp,JP3538800008,upstream,climate_change,7.211869120775287e-13
6762,Tdk Corp,JP3538800008,direct,eutrophication,0.0
6762,Tdk Corp,JP3538800008,downstream,eutrophication,0.0
6762,Tdk Corp,JP3538800008,upstream,eutrophication,2.766335319626893e-13
6762,Tdk Corp,JP3538800008,direct,land_use,0.0
6762,Tdk Corp,JP3538800008,downstream,land_use,0.0
6762,Tdk Corp,JP3538800008,upstream,land_use,3.109165646074615e-13
6762,Tdk Corp,JP3538800008,direct,water_stress,5.598672121021022e-15
6762,Tdk Corp,JP3538800008,downstream,water_stress,0.0
6762,Tdk Corp,JP3538800008,upstream,water_stress,1.651905189652375e-13
669,Techtronic Industries Co Ltd,HK0669013440,direct,acidification,1.421397176061778e-14
669,Techtronic Industries Co Ltd,HK0669013440,downstream,acidification,0.0
669,Techtronic Industries Co Ltd,HK0669013440,upstream,acidification,6.416561185064579e-14
669,Techtronic Industries Co Ltd,HK0669013440,direct,climate_change,8.331711935793198e-14
669,Techtronic Industries Co Ltd,HK0669013440,downstream,climate_change,5.131555543278215e-13
669,Techtronic Industries Co Ltd,HK0669013440,upstream,climate_change,5.69789949786568e-13
669,Techtronic Industries Co Ltd,HK0669013440,direct,eutrophication,0.0
669,Techtronic Industries Co Ltd,HK0669013440,downstream,eutrophication,0.0
669,Techtronic Industries Co Ltd,HK0669013440,upstream,eutrophication,9.01780957549295e-14
669,Techtronic Industries Co Ltd,HK0669013440,direct,land_use,0.0
669,Techtronic Industries Co Ltd,HK0669013440,downstream,land_use,0.0
669,Techtronic Industries Co Ltd,HK0669013440,upstream,land_use,1.790566647492748e-13
669,Techtronic Industries Co Ltd,HK0669013440,direct,water_stress,1.425640359657148e-13
669,Techtronic Industries Co Ltd,HK0669013440,downstream,water_stress,0.0
669,Techtronic Industries Co Ltd,HK0669013440,upstream,water_stress,5.340839296856498e-13
TEL2B,Tele2 Ab-B Shs,SE0005190238,direct,acidification,6.953154163097104e-21
TEL2B,Tele2 Ab-B Shs,SE0005190238,downstream,acidification,0.0
TEL2B,Tele2 Ab-B Shs,SE0005190238,upstream,acidification,5.926767662804422e-15
TEL2B,Tele2 Ab-B Shs,SE0005190238,direct,climate_change,1.46319851231847e-16
TEL2B,Tele2 Ab-B Shs,SE0005190238,downstream,climate_change,1.792680923964385e-14
TEL2B,Tele2 Ab-B Shs,SE0005190238,upstream,climate_change,1.099755083351518e-13
TEL2B,Tele2 Ab-B Shs,SE0005190238,direct,eutrophication,0.0
TEL2B,Tele2 Ab-B Shs,SE0005190238,downstream,eutrophication,0.0
TEL2B,Tele2 Ab-B Shs,SE0005190238,upstream,eutrophication,1.463145094962856e-13
TEL2B,Tele2 Ab-B Shs,SE0005190238,direct,land_use,0.0
TEL2B,Tele2 Ab-B Shs,SE0005190238,downstream,land_use,0.0
TEL2B,Tele2 Ab-B Shs,SE0005190238,upstream,land_use,4.722297954348293e-14
TEL2B,Tele2 Ab-B Shs,SE0005190238,direct,water_stress,1.590003769403837e-17
TEL2B,Tele2 Ab-B Shs,SE0005190238,downstream,water_stress,0.0
TEL2B,Tele2 Ab-B Shs,SE0005190238,upstream,water_stress,1.929952396153624e-14
700,Tencent Holdings Ltd,KYG875721634,direct,acidification,5.960705117699468e-18
700,Tencent Holdings Ltd,KYG875721634,downstream,acidification,4.765367628371912e-14
700,Tencent Holdings Ltd,KYG875721634,upstream,acidification,1.389288817620098e-14
700,Tencent Holdings Ltd,KYG875721634,direct,climate_change,5.55733724749907e-16
700,Tencent Holdings Ltd,KYG875721634,downstream,climate_change,5.155038937554571e-12
700,Tencent Holdings Ltd,KYG875721634,upstream,climate_change,5.358824677674613e-13
700,Tencent Holdings Ltd,KYG875721634,direct,eutrophication,0.0
700,Tencent Holdings Ltd,KYG875721634,downstream,eutrophication,1.292429771033578e-13
700,Tencent Holdings Ltd,KYG875721634,upstream,eutrophication,2.057622046713407e-13
700,Tencent Holdings Ltd,KYG875721634,direct,land_use,0.0
700,Tencent Holdings Ltd,KYG875721634,downstream,land_use,2.885045873560678e-12
700,Tencent Holdings Ltd,KYG875721634,upstream,land_use,1.683699616681606e-13
700,Tencent Holdings Ltd,KYG875721634,direct,water_stress,9.428670963355224e-17
700,Tencent Holdings Ltd,KYG875721634,downstream,water_stress,7.81505816926625e-14
700,Tencent Holdings Ltd,KYG875721634,upstream,water_stress,6.303560472632987e-14
TRN,Terna-Rete Elettrica Naziona,IT0003242622,direct,acidification,1.071696708427879e-12
TRN,Terna-Rete Elettrica Naziona,IT0003242622,downstream,acidification,0.0
TRN,Terna-Rete Elettrica Naziona,IT0003242622,upstream,acidification,9.989202284520693e-13
TRN,Terna-Rete Elettrica Naziona,IT0003242622,direct,climate_change,1.000150257097818e-12
TRN,Terna-Rete Elettrica Naziona,IT0003242622,downstream,climate_change,1.353529775961838e-12
TRN,Terna-Rete Elettrica Naziona,IT0003242622,upstream,climate_change,1.383867923991173e-12
TRN,Terna-Rete Elettrica Naziona,IT0003242622,direct,eutrophication,0.0
TRN,Terna-Rete Elettrica Naziona,IT0003242622,downstream,eutrophication,0.0
TRN,Terna-Rete Elettrica Naziona,IT0003242622,upstream,eutrophication,2.459481104108617e-14
TRN,Terna-Rete Elettrica Naziona,IT0003242622,direct,land_use,0.0
TRN,Terna-Rete Elettrica Naziona,IT0003242622,downstream,land_use,0.0
TRN,Terna-Rete Elettrica Naziona,IT0003242622,upstream,land_use,1.130129318204416e-13
TRN,Terna-Rete Elettrica Naziona,IT0003242622,direct,water_stress,4.0433302711474e-15
TRN,Terna-Rete Elettrica Naziona,IT0003242622,downstream,water_stress,0.0
TRN,Terna-Rete Elettrica Naziona,IT0003242622,upstream,water_stress,4.565392132556683e-14
4543,Terumo Corp,JP3546800008,direct,acidification,1.451929801862867e-15
4543,Terumo Corp,JP3546800008,downstream,acidification,0.0
4543,Terumo Corp,JP3546800008,upstream,acidification,4.500536317787327e-14
4543,Terumo Corp,JP3546800008,direct,climate_change,1.353431418223207e-14
4543,Terumo Corp,JP3546800008,downstream,climate_change,3.63804410532062e-13
4543,Terumo Corp,JP3546800008,upstream,climate_change,4.631788032652234e-13
4543,Terumo Corp,JP3546800008,direct,eutrophication,0.0
4543,Terumo Corp,JP3546800008,downstream,eutrophication,0.0
4543,Terumo Corp,JP3546800008,upstream,eutrophication,1.008850971584116e-13
4543,Terumo Corp,JP3546800008,direct,land_use,0.0
4543,Terumo Corp,JP3546800008,downstream,land_use,0.0
4543,Terumo Corp,JP3546800008,upstream,land_use,1.81338508026228e-13
4543,Terumo Corp,JP3546800008,direct,water_stress,3.936327930907649e-14
4543,Terumo Corp,JP3546800008,downstream,water_stress,0.0
4543,Terumo Corp,JP3546800008,upstream,water_stress,1.82204584315882e-13
TSCO,Tesco Plc,GB00BLGZ9862,direct,acidification,1.242173920681287e-18
TSCO,Tesco Plc,GB00BLGZ9862,downstream,acidification,1.154241592157009e-14
TSCO,Tesco Plc,GB00BLGZ9862,upstream,acidification,3.771808965692428e-14
TSCO,Tesco Plc,GB00BLGZ9862,direct,climate_change,5.668968785509793e-14
TSCO,Tesco Plc,GB00BLGZ9862,downstream,climate_change,1.202707337041376e-13
TSCO,Tesco Plc,GB00BLGZ9862,upstream,climate_change,8.23514935845082e-13
TSCO,Tesco Plc,GB00BLGZ9862,direct,eutrophication,0.0
TSCO,Tesco Plc,GB00BLGZ9862,downstream,eutrophication,7.629350547058066e-15
TSCO,Tesco Plc,GB00BLGZ9862,upstream,eutrophication,1.001053418031331e-12
TSCO,Tesco Plc,GB00BLGZ9862,direct,land_use,0.0
TSCO,Tesco Plc,GB00BLGZ9862,downstream,land_use,1.80709891103274e-14
TSCO,Tesco Plc,GB00BLGZ9862,upstream,land_use,2.906560042637798e-12
TSCO,Tesco Plc,GB00BLGZ9862,direct,water_stress,1.316906641305033e-15
TSCO,Tesco Plc,GB00BLGZ9862,downstream,water_stress,4.147855278988472e-15
TSCO,Tesco Plc,GB00BLGZ9862,upstream,water_stress,1.132259769282728e-12
TSLA,Tesla Inc,US88160R1014,direct,acidification,4.899067101840444e-15
TSLA,Tesla Inc,US88160R1014,downstream,acidification,1.066538062110594e-15
TSLA,Tesla Inc,US88160R1014,upstream,acidification,9.395591671769607e-15
TSLA,Tesla Inc,US88160R1014,direct,climate_change,1.356055041201889e-14
TSLA,Tesla Inc,US88160R1014,downstream,climate_change,9.027736957928932e-14
TSLA,Tesla Inc,US88160R1014,upstream,climate_change,7.230240801367643e-14
TSLA,Tesla Inc,US88160R1014,direct,eutrophication,0.0
TSLA,Tesla Inc,US88160R1014,downstream,eutrophication,1.604164392011242e-15
TSLA,Tesla Inc,US88160R1014,upstream,eutrophication,1.985125753134886e-14
TSLA,Tesla Inc,US88160R1014,direct,land_use,0.0
TSLA,Tesla Inc,US88160R1014,downstream,land_use,2.183712787563903e-14
TSLA,Tesla Inc,US88160R1014,upstream,land_use,5.433485053699252e-14
TSLA,Tesla Inc,US88160R1014,direct,water_stress,1.330245419482148e-15
TSLA,Tesla Inc,US88160R1014,downstream,water_stress,1.506267826507592e-15
TSLA,Tesla Inc,US88160R1014,upstream,water_stress,6.636467157360197e-14
TTEK,Tetra Tech Inc,US88162G1031,direct,acidification,2.145542598525723e-17
TTEK,Tetra Tech Inc,US88162G1031,downstream,acidification,0.0
TTEK,Tetra Tech Inc,US88162G1031,upstream,acidification,1.339524718694197e-14
TTEK,Tetra Tech Inc,US88162G1031,direct,climate_change,1.795032626008372e-14
TTEK,Tetra Tech Inc,US88162G1031,downstream,climate_change,0.0
TTEK,Tetra Tech Inc,US88162G1031,upstream,climate_change,1.284643507303016e-13
TTEK,Tetra Tech Inc,US88162G1031,direct,eutrophication,0.0
TTEK,Tetra Tech Inc,US88162G1031,downstream,eutrophication,0.0
TTEK,Tetra Tech Inc,US88162G1031,upstream,eutrophication,3.145948581840763e-14
TTEK,Tetra Tech Inc,US88162G1031,direct,land_use,0.0
TTEK,Tetra Tech Inc,US88162G1031,downstream,land_use,0.0
TTEK,Tetra Tech Inc,US88162G1031,upstream,land_use,1.791812747320478e-13
TTEK,Tetra Tech Inc,US88162G1031,direct,water_stress,4.305446240736433e-13
TTEK,Tetra Tech Inc,US88162G1031,downstream,water_stress,0.0
TTEK,Tetra Tech Inc,US88162G1031,upstream,water_stress,5.487957894932271e-13
TMO,Thermo Fisher Scientific Inc,US8835561023,direct,acidification,2.109975845285729e-16
TMO,Thermo Fisher Scientific Inc,US8835561023,downstream,acidification,0.0
TMO,Thermo Fisher Scientific Inc,US8835561023,upstream,acidification,3.13240097732656e-14
TMO,Thermo Fisher Scientific Inc,US8835561023,direct,climate_change,3.374054966235075e-15
TMO,Thermo Fisher Scientific Inc,US8835561023,downstream,climate_change,3.210708086538335e-13
TMO,Thermo Fisher Scientific Inc,US8835561023,upstream,climate_change,2.905874407035529e-13
TMO,Thermo Fisher Scientific Inc,US8835561023,direct,eutrophication,0.0
TMO,Thermo Fisher Scientific Inc,US8835561023,downstream,eutrophication,0.0
